,id,name,year,rating,genre,director,actor,other actor,area
12286,30371791,名侦探神津恭介～诅咒之家～,2015,,剧情/悬疑/犯罪/,本田隆一,入江信吾,片冈爱之助/水野真纪/藤井隆/里见浩太朗/宇梶刚士,日本
12287,30379948,生化水妖,2018,,悬疑/惊悚/,董舒,张文骏/裴唯萤/周千筱/何宏刚,张文骏/裴唯萤/周千筱/何宏刚,中国大陆
12288,3603187,最后一案,1985,9.2,悬疑/犯罪/,Alan Grint,阿瑟·柯南·道尔/约翰·霍克斯沃斯,杰瑞米·布雷特/大卫·布克/埃里克·波特,英国
12289,3603181,红发会,1985,9.2,悬疑/犯罪/,John Bruce,阿瑟·柯南·道尔/约翰·霍克斯沃斯,杰瑞米·布雷特/大卫·布克/埃里克·波特,英国
12290,3603173,住院的病人,1985,9.2,悬疑/犯罪/,David Carson,阿瑟·柯南·道尔/约翰·霍克斯沃斯,JeremyBrett/DavidBurke/NicholasClay/JohnRingham,英国
12291,3603208,空屋,1986,9.2,悬疑/犯罪/,Howard Baker,Arthur Conan Doyle/John Hawkesworth,杰瑞米·布雷特/爱德华·哈德威克/埃里克·波特,英国
12292,3607036,六座拿破仑半身像,1986,9.1,悬疑/犯罪/,大卫·卡森,Arthur Conan Doyle/John Hawkesworth,JeremyBrett/EdwardHardwicke/ColinJeavons,英国
12293,3607022,歪唇男人,1986,9.1,悬疑/犯罪/,Patrick Lau,阿瑟·柯南·道尔/约翰·霍克斯沃斯/艾伦·普拉特,杰瑞米·布雷特/爱德华·哈德威克/克莱夫·弗朗西斯,英国
12294,3607042,银色马,1988,9.1,剧情/悬疑/犯罪/,Brian Mills,阿瑟·柯南·道尔/约翰·霍克斯沃斯,杰瑞米·布雷特/爱德华·哈德威克/罗莎莉·威廉姆斯,英国
12295,3610756,弗朗西斯·卡法克斯女士失踪案,1991,9.1,剧情/悬疑/,约翰·马登,T·R·鲍温/阿瑟·柯南·道尔,杰瑞米·布雷特/爱德华·哈德威克/谢丽尔·坎贝尔,英国
12296,3231169,福尔摩斯：驼背人,1984,8.9,悬疑/犯罪/,Alan Grint,Arthur Conan Doyle/John Hawkesworth,JeremyBrett/DavidBurke/NormanJones,英国
12297,3711729,金边夹鼻眼镜,1994,8.9,悬疑/犯罪/,彼德·哈蒙德,阿瑟·柯南·道尔/Gary Hopkins,杰锐莱·布莱特,英国
12298,2023863,主要嫌疑犯7：最后一案,2006,8.7,剧情/悬疑/犯罪/,菲利普·马丁,弗兰克·迪西,海伦·米伦/史蒂芬·汤普金森/劳拉·格林伍德/伊芙·贝斯特/汤姆·贝尔,英国
12299,1316683,飘舞的军旗下,1972,8.6,剧情/悬疑/历史/战争/,深作欣二,深作欣二,丹波哲郎/左幸子/夏八木勋/中原早苗/藤田弓子,日本
12300,1294979,足迹,1972,8.4,悬疑/惊悚/,约瑟夫·L·曼凯维奇,安东尼·沙弗尼,劳伦斯·奥利弗/迈克尔·凯恩/亚历克·考索恩/JohnMatthews/EveChanning,英国/美国
12301,1304004,古镇疑云,1993,8.4,悬疑/恐怖/犯罪/,蒂姆·沙利文,阿瑟·柯南·道尔/杰瑞米·保罗,JeremyBrett/EdwardHardwicke/RoyMarsden,英国
12302,1790990,为年轻刽子手的辩护,1970,8.3,剧情/悬疑/奇幻/,帕维尔·祖拉契克,帕维尔·祖拉契克/乔纳森·斯威夫特,LubomírKostelka/KláraJerneková/MilenaZahrynowska/RadovanLukavský/JiríJanda,捷克斯洛伐克
12303,3099140,寓所谜案,1986,8.2,剧情/悬疑/犯罪/,朱里安·埃米亚斯,阿加莎·克里斯蒂/T·R·鲍温,琼·希克森,英国
12304,3294815,遗产,1956,8.2,剧情/悬疑/犯罪/,詹姆斯·涅尔森,Gina Kaus/Andrew Solt/Gina Kaus,劳拉达纳/雅克·伯格拉克/阿尔弗雷德·希区柯克,美国
12305,2136729,歌剧魅影,1962,8.1,剧情/悬疑/惊悚/恐怖/音乐/,泰伦斯·费希,Anthony Hinds/加斯顿·勒鲁,赫伯特·罗姆/海瑟·西尔斯/EdwarddeSouza,英国
12306,1422299,毫无线索,1988,8.1,喜剧/悬疑/犯罪/,梭姆·艾伯哈特,Larry Strawther/Gary Murphy,迈克尔·凯恩/本·金斯利,英国
12307,1421741,波洛圣诞探案记,1995,8.1,悬疑/恐怖/犯罪/,爱德华·本内特,克里夫·埃克斯顿/阿加莎·克里斯蒂,大卫·苏切/菲利普·杰克森/弗农·多布切夫/CatherineRabett/马克·坦迪,UK/英国
12308,3291748,黑僧,1988,8.1,剧情/爱情/悬疑/音乐/,Ivan Dykhovichnyj,Tatyana Drubich/Stanislav Lyubshin,TatyanaDrubich/StanislavLyubshin,苏联/西德
12309,2281649,世界奇妙物语 05秋之特別篇,2005,8.0,剧情/悬疑/惊悚/,都築淳一/佐藤祐市/土方政人/植田泰史/星护,半泽律子/中村树基/小川みづき/饭田让治/旺季志ずか/佐藤久美子,坂口宪二/山田优/松田圣子/秋本奈绪美/原田泰造,日本
12310,1768192,梦境,1989,8.0,悬疑/犯罪/,爱德华·本内特,克里夫·埃克斯顿/阿加莎·克里斯蒂,大卫·苏切/菲利普·杰克森/休·弗拉瑟/保琳·莫兰,英国
12311,1303869,吸血鬼,1915,8.0,剧情/动作/悬疑/惊悚/犯罪/冒险/,路易斯·菲拉德,路易斯·菲拉德,珍妮·罗克斯/EdouardMathé/马塞尔·莱韦克,法国
12312,1941509,弄巧成拙,1992,8.0,喜剧/悬疑/犯罪/,尤金·列维,鲁道夫·索内戈,约翰·坎迪/詹姆斯·贝鲁什/斯碧尔·谢波德/肖恩·杨/理查德·刘易斯,美国/德国
12313,3806860,马布斯博士的遗嘱,1933,8.0,悬疑/恐怖/犯罪/,弗里茨·朗/René Sti,弗里茨·朗/René Sti,鲁道夫·克莱恩-鲁格/ThomyBourdelle/KarlMeixner/吉姆·热拉尔德/MoniqueRolland,德国/法国
12314,1476698,堕落的偶像,1948,7.9,剧情/悬疑/惊悚/,卡罗尔·里德,格雷厄姆·格林,拉尔夫·理查德森/米歇尔·摩根/索尼娅·德雷斯戴尔/鲍比·亨瑞,英国
12315,1506813,巧克力盒谜案,1993,7.9,悬疑/犯罪/,安德鲁·格里弗,阿加莎·克里斯蒂/道格拉斯·沃特金森,大卫·苏切/菲利普·杰克森/安娜·钱斯勒,英国
12316,1768167,蜂窝谜案,1991,7.8,悬疑/惊悚/恐怖/犯罪/,Brian Farnham,大卫·伦维克/阿加莎·克里斯蒂,大卫·苏切/休·弗拉瑟/菲利普·杰克森/保琳·莫兰/彼得·卡帕尔迪,英国
12317,20277943,格林肖的蠢物,2013,7.8,剧情/悬疑/犯罪/,莎拉·哈丁,阿加莎·克里斯蒂/Tim Whitnall,朱莉亚·麦肯齐/金伯莉·尼克松/马丁·康普斯顿/萨姆·里德/茱莉亚·莎华拉,英国
12318,1304830,红松鼠杀人事件,1993,7.7,剧情/喜剧/爱情/悬疑/音乐/,胡里奥·密谭,胡里奥·密谭,埃玛·苏亚雷斯/南乔·诺沃/玛丽亚·巴兰科/卡拉·埃莱哈尔德/卡梅洛·戈麦斯,西班牙
12319,1295480,炎热的夜晚,1967,7.7,剧情/悬疑/惊悚/犯罪/,诺曼·杰威森,斯特林·西利芬特,西德尼·波蒂埃/罗德·斯泰格尔/沃伦·奥茨/李·格兰特/拉里·盖茨,美国
12320,1302597,三十九级台阶,1978,7.7,悬疑/惊悚/犯罪/,唐·夏普,Michael Robson,罗伯特·鲍威尔/大卫·沃纳/埃里克·波特/卡伦·多里斯/约翰·米尔斯,英国
12321,1292927,大失踪,1982,7.7,剧情/悬疑/惊悚/历史/,科斯塔-加夫拉斯,科斯塔-加夫拉斯/唐纳德·斯图尔特,杰克·莱蒙/茜茜·斯派塞克/梅勒妮·梅隆/约翰·希亚/大卫·科列侬,美国
12322,1303136,赌场,1987,7.7,悬疑/惊悚/犯罪/,大卫·马梅,大卫·马梅,林赛·克洛斯/乔·曼特纳/MikeNussbaum/莉利亚·斯卡瓦/威廉姆·H·梅西,美国
12323,1768164,西班牙箱子之谜,1991,7.7,剧情/悬疑/犯罪/,安德鲁·格里弗,安东尼·赫洛维兹/阿加莎·克里斯蒂,大卫·苏切/休·弗拉瑟/菲利普·杰克森/卡罗琳·兰格里什/约翰·麦克埃尼,英国
12324,24380743,名苑猎凶,2010,7.7,悬疑/犯罪/,约翰·史翠兰,阿加莎·克里斯蒂/保罗·鲁特曼,朱莉亚·麦肯齐/夏洛蒂·索尔特/爱德华·福克斯/德乌拉·基尔万/斯蒂芬·迪兰,英国
12325,1471644,马利纳,1991,7.7,剧情/爱情/悬疑/奇幻/,沃纳·施罗德,艾尔芙蕾德·耶利内克,伊莎贝尔·于佩尔/马修·加里瑞/詹·托盖/FritzSchediwy/伊索尔德·巴尔特,德国/奥地利
12326,1765185,羊城暗哨,1957,7.6,悬疑/惊悚/,卢珏,陈残云,冯喆/梁明/凌云/狄梵/夏天,中国大陆
12327,1444232,纯真,2004,7.6,剧情/悬疑/,露西尔·哈兹哈利罗维克,露西尔·哈兹哈利罗维克,玛丽昂·歌迪亚/伊莲娜·德·芙吉霍尔/BérangèreHaubruges,比利时/法国/英国/日本
12328,1449340,绣巾蒙面盗,1946,7.6,剧情/爱情/悬疑/犯罪/黑色电影/,罗伯特·西奥德梅克,安东尼·维勒/厄纳斯特·海明威,伯特·兰卡斯特/艾娃·加德纳/艾德蒙·奥布莱恩/阿尔伯特·德科/山姆莱文,美国
12329,1493738,恶魔拍球之歌,1977,7.6,悬疑/,市川昆,和田夏十/市川昆,石坂浩二/岸惠子/仁科亚季子/高桥洋子/草笛光子,日本
12330,1292947,三面夏娃,1957,7.6,剧情/悬疑/,农纳利·约翰逊,Corbett Thigpen/Hervey M. Cleckley/纽纳利·约翰逊,乔安娜·伍德沃德/大卫·斯佩德/李·科布,美国
12331,1303547,北斗七星,1965,7.6,剧情/悬疑/战争/,卢基诺·维斯康蒂,苏索·切基·达米科/恩里科·梅迪欧力,克劳迪娅·卡汀娜/让·索雷尔/迈克尔·克雷格/伦佐里奇/FredWilliams,意大利
12332,1303123,爱情无色无味,2001,7.6,剧情/爱情/悬疑/,雷·劳伦斯,安德鲁·伯维尔,安东尼·拉帕格利亚/瑞切尔·布莱克/凯瑞·阿姆斯特朗/马努·贝内特/利亚·珀赛尔,澳大利亚/德国
12333,1295943,夜夜春宵,1944,7.6,剧情/喜剧/悬疑/战争/,迈克尔·鲍威尔/埃默里克·普雷斯伯格,迈克尔·鲍威尔/埃默里克·普雷斯伯格,埃里克·波特曼/希拉·西姆/丹尼斯·普莱斯/约翰·斯威特/埃斯蒙德·奈特,英国
12334,1298716,黑蜥蜴,1968,7.6,喜剧/爱情/悬疑/惊悚/犯罪/奇幻/,深作欣二,江户川乱步/三岛由纪夫,美轮明宏/木村功/川津祐介/三岛由纪夫/宇佐美淳,日本
12335,1917205,来自伦敦的男人,2007,7.5,剧情/悬疑/犯罪/,贝拉·塔尔/阿尼亚斯·赫拉尼茨基,乔治·西默农/贝拉·塔尔/拉斯洛·卡撒兹纳霍凯,米罗斯拉夫·克罗博特/蒂尔达·斯文顿/艾丽卡·博克/亚诺什·代尔日/阿吉·西尔泰什,法国/德国/匈牙利
12336,1294085,再续前世情,1991,7.5,剧情/悬疑/犯罪/,肯尼思·布拉纳,斯科特·弗兰克,肯尼思·布拉纳/安迪·加西亚/德里克·雅各比/韦恩·奈特/汉娜·许古拉,美国
12337,20000079,无尽长夜,2013,7.5,剧情/悬疑/犯罪/,大卫·摩尔,阿加莎·克里斯蒂/凯文·埃尔约特,朱莉亚·麦肯齐/汤姆·休斯/乔安娜范德汉姆/比吉特·约尔特·索伦森/阿奈林·巴纳德,英国
12338,21351081,杀人不难,2008,7.5,悬疑/犯罪/,希提·麦克唐纳,斯蒂芬·丘切特/阿加莎·克里斯蒂,朱莉亚·麦肯齐/本尼迪克特·康伯巴奇/玛戈·斯蒂雷/雪莉·亨德森/大卫·海格,英国
12339,1293524,六度分离,1993,7.5,剧情/喜剧/悬疑/,弗雷德·谢皮西,约翰·格尔,斯托卡特·詹宁/威尔·史密斯/唐纳德·萨瑟兰/伊恩·麦克莱恩/玛丽·贝丝·赫特,美国
12340,1401612,龙头之死,1962,7.5,剧情/悬疑/历史/战争/犯罪/,弗朗西斯科·罗西,苏索·切基·达米科/Enzo Provenzale/弗朗西斯科·罗西/弗兰科·索利纳斯,萨尔沃·兰多纳/弗兰克·沃尔夫,意大利
12341,1293858,勾魂慑魄,1968,7.4,悬疑/恐怖/,费德里科·费里尼/路易·马勒/罗杰·瓦迪姆,贝纳迪诺·扎波尼/克莱门特·比德尔·伍德/埃德加·爱伦·坡,阿兰·德龙/简·方达/碧姬·芭铎/特伦斯·斯坦普/彼得·方达,法国/意大利
12342,1305408,蜘蛛梦魇,2002,7.4,剧情/悬疑/,大卫·柯南伯格,Patrick McGrath,拉尔夫·费因斯/米兰达·理查森/加布里埃尔·伯恩/琳恩·雷德格瑞夫/约翰·内威尔,加拿大/英国
12343,20326501,十万分之一的偶然,2012,7.4,悬疑/,藤田明二,吉本昌弘/松本清張(原作),田村正和/中谷美紀/高嶋政伸/内山理名/小泉孝太郎,日本
12344,1421738,罗杰疑案,2000,7.4,剧情/悬疑/犯罪/,安德鲁·格里弗,克里夫·埃克斯顿/阿加莎·克里斯蒂,大卫·苏切/菲利普·杰克森/奥利弗·福德·戴维斯,英国
12345,1303022,角色,1997,7.4,剧情/悬疑/犯罪/,麦克·范·迪亚姆,麦克·范·迪亚姆,简·德克莱尔/费德贾·范·胡艾特/BettySchuurman,比利时/荷兰
12346,1297511,美国朋友,1977,7.4,剧情/悬疑/惊悚/犯罪/,维姆·文德斯,派翠西亚·海史密斯/维姆·文德斯,丹尼斯·霍珀/布鲁诺·甘茨/尼古拉斯·雷/塞缪尔·富勒,西德/法国
12347,1768179,首相绑架案,1990,7.4,剧情/悬疑/犯罪/,安德鲁·格里夫,克里夫·埃克斯顿/阿加莎·克里斯蒂,大卫·苏切/休·弗拉瑟/菲利普·杰克森,英国
12348,1768196,海上谜案,1989,7.4,悬疑/犯罪/,Renny Rye,克里夫·埃克斯顿/阿加莎·克里斯蒂,大卫·苏切/休·弗拉瑟/JohnNormington/MelissaGreenwood/DorotheaPhillips,英国
12349,3538016,D坂杀人事件,1998,7.4,悬疑/,实相寺昭雄,萨川昭夫/江戸川乱歩（小说）,真田广之/岛田久作/吉行由实,日本
12350,1768170,百万美元证券失窃案,1991,7.4,剧情/悬疑/犯罪/,Andrew Grieve,安东尼·赫洛维兹/阿加莎·克里斯蒂,大卫·苏切/休·弗拉瑟/保琳·莫兰/丽丝·麦克伦尼/DavidQuilter,英国
12351,1296167,小镇疑云,1996,7.4,剧情/爱情/悬疑/西部/,约翰·塞尔斯,约翰·塞尔斯,克里斯·克里斯托佛森/马修·麦康纳/斯蒂芬·门迪洛/克里斯·库珀/EleeseLester,美国
12352,25927451,寝室,2014,7.4,剧情/悬疑/惊悚/犯罪/,程浩,程浩,杨宏宇/周轩/靳书艺/赵伦,中国大陆
12353,1305563,人性记录,1985,7.4,剧情/悬疑/犯罪/,卢·安东尼奥,阿加莎·克里斯蒂/罗德·布朗宁,彼得·乌斯蒂诺夫/费·唐纳薇/大卫·苏切/乔纳森·塞西尔/比尔·奈伊,美国/英国
12354,1779297,月亮宝石,1997,7.4,剧情/悬疑/犯罪/,Robert Bierman,威尔基·柯林斯/Kevin Elyot,格雷·怀斯/凯莉·霍威/泰伦斯·哈德曼,英国
12355,1441983,被告,2002,7.4,剧情/悬疑/惊悚/犯罪/,尼古尔·加西亚 Nicole Garcia,Frédéric Bélier-Garcia/Emmanuel Carrère/雅克·菲耶斯基/妮可·加西亚,DanielAuteuil/GéraldinePailhas/EmmanuelleDevos,法国/瑞士/西班牙
12356,1304251,紧急搜捕令,1973,7.3,动作/悬疑/惊悚/犯罪/,泰德·珀斯特,约翰·米利厄斯/迈克尔·西米诺,克林特·伊斯特伍德/哈尔·霍尔布鲁克/米奇·瑞恩,美国
12357,1294196,无罪的罪人,1990,7.3,剧情/悬疑/惊悚/犯罪/,艾伦·J·帕库拉,弗兰克·皮尔森/艾伦·J·帕库拉,哈里森·福特/布莱恩·丹内利/劳尔·胡里亚/邦妮·比蒂丽娅/保罗·温菲尔德,美国
12358,1768195,不可思议的窃贼,1989,7.3,剧情/悬疑/犯罪/,爱德华·本内特,戴夫·里德/克里夫·埃克斯顿/阿加莎·克里斯蒂,大卫·苏切,英国
12359,1787541,夜巡,2007,7.2,剧情/悬疑/传记/历史/,彼得·格林纳威,彼得·格林纳威,马丁·弗瑞曼/艾米莉·霍尔姆斯/MichaelTeigen/EvaBirthistle/乔迪·梅,荷兰/加拿大/英国/法国/波兰
12360,1304869,人啊人,1999,7.2,剧情/悬疑/,布鲁诺·杜蒙,布鲁诺·杜蒙,艾曼纽·斯高顿/SéverineCaneele,法国
12361,1296415,迫切的任务,1999,7.2,剧情/悬疑/惊悚/犯罪/,克林特·伊斯特伍德,Andrew Klavan/拉里·格罗斯/保罗·布里克曼/史蒂芬·希夫,克林特·伊斯特伍德/艾赛亚·华盛顿/丽莎·盖伊·汉密尔顿/詹姆斯·伍兹/丹尼斯·利瑞,美国
12362,1768194,梅花K之迷,1989,7.2,悬疑/犯罪/,兰尼·雷,迈克尔·贝克/阿加莎·克里斯蒂,大卫·苏切/休·弗拉瑟/菲利普·杰克森,英国
12363,1306540,穿梭阴阳恋,1995,7.2,剧情/爱情/悬疑/奇幻/,刘易斯 吉尔伯特 (Lewis Gilbert (II)),鲍勃·凯利特/詹姆斯·赫伯特/刘易斯·吉尔伯特,艾丹·奎因/凯特·贝金赛尔/安东尼·安德鲁斯,英国/美国
12364,1303996,阁楼里的花,1987,7.2,剧情/悬疑/惊悚/恐怖/,Jeffrey Bloom,Jeffrey Bloom/弗吉尼亚·C·安德鲁斯,路易丝·弗莱彻/克里斯蒂·斯旺森/伦纳德·曼/维多利亚·田纳特,美国
12365,1292796,歌剧红伶,1981,7.2,剧情/动作/爱情/悬疑/惊悚/音乐/,让-雅克·贝奈克斯,Daniel Odier/Jean Van Hamme/让-雅克·贝奈克斯,罗兰·伯汀/理查德·波林热/弗雷德里克·安德雷/热拉尔·达尔蒙/ChantalDeruaz,法国
12366,3233943,黑煞星暴走罪恶城,2008,7.2,剧情/悬疑/犯罪/,亚沃尔·格尔德夫,弗拉迪斯拉夫·托多洛夫,扎哈利·巴哈罗夫/塔尼亚·伊利耶娃/弗拉迪米尔·佩内夫/米哈伊尔·穆塔福夫/焦科·罗西奇,保加利亚
12367,3324438,林中迷案,1984,7.2,剧情/悬疑/惊悚/恐怖/犯罪/,徐伟杰,顾泽民/犹学忠,李丁/王伟平/韦国春,中国大陆
12368,1420127,真爱大逃亡,1983,7.2,悬疑/惊悚/犯罪/,克洛德·米勒,米歇尔·奥迪亚/雅克·欧迪亚,米歇尔·塞罗尔/伊莎贝尔·阿佳妮/吉·马尔尚/斯特凡·奥德朗,法国
12369,1297355,煤气灯下,1940,7.2,悬疑/惊悚/,Thorold Dickinson,帕特里克·汉密尔顿/阿瑟·理查德·罗林森/布里奇特·博兰,AntonWalbrook/DianaWynyard/FrankPettingell,英国
12370,1292527,雷霆之心,1992,7.1,悬疑/惊悚/犯罪/西部/,迈克尔·艾普特,约翰·福斯克,方·基默/山姆·夏普德/格雷厄姆·格林,美国
12371,2210130,房客,2009,7.1,剧情/悬疑/惊悚/犯罪/,David Ondaatje,David Ondaatje/Marie Belloc Lowndes,阿尔弗雷德·莫里纳/霍普·戴维斯/夏恩·韦斯特/唐纳尔·罗格/菲利普·贝克·霍尔,美国
12372,1296329,谍海军魂,1987,7.1,剧情/动作/悬疑/惊悚/,罗杰·唐纳森,Robert Garland,凯文·科斯特纳/吉恩·哈克曼/肖恩·杨/威尔·帕顿,美国
12373,1300963,情杀案中案,1983,7.1,喜剧/悬疑/惊悚/犯罪/,弗朗索瓦·特吕弗,弗朗索瓦·特吕弗/苏珊·席夫曼/让·奥雷尔/Charles Williams,芬妮·阿尔丹/让-路易·特兰蒂尼昂/琼-皮尔里·卡尔弗恩,法国
12374,1477853,巴黎属于我们,1961,7.1,悬疑/,雅克·里维特,雅克·里维特/让·格吕约尔,贝蒂·施奈德/贾尼·埃斯波西托/弗朗索瓦丝·佩武,法国
12375,1295220,血与黑蕾丝,1964,7.1,悬疑/惊悚/恐怖/,马里奥·巴瓦,马尔切洛·丰达托,卡梅隆·米切尔/伊娃·巴尔托克/托马斯·赖纳,意大利/法国/摩纳哥
12376,26901272,聊斋变异,2016,7.1,剧情/悬疑/惊悚/恐怖/,陆宣,陆宣/贡小白,萧赫/谈苏阳/郁晓东/徐蒙源/龚芳妮,中国大陆
12377,6724963,绝对零度,2011,7.0,剧情/悬疑/犯罪/,村上正典,酒井雅秋,上户彩/北大路欣也/宮迫博之/北川弘美/丸山智己,日本
12378,3138617,血色侦程：1983,2009,7.0,剧情/悬疑/惊悚/犯罪/,安南德·图克尔,托尼·格里索尼/大卫·皮斯,大卫·莫瑞瑟/马克·阿蒂/莉萨·霍华德/克里斯·沃克/邵恩·杜里,英国
12379,1418624,天使的恍惚,1972,7.0,剧情/动作/爱情/悬疑/,若松孝二,出口出,吉泽健/横山真理子/荒砂由纪,日本
12380,1307234,驱魔任务,1966,7.0,悬疑/恐怖/,马里奥·巴瓦,马里奥·巴瓦/罗伯托·纳塔莱,吉雅科莫·罗西·斯图尔特/艾丽卡·布兰克/法比耶娜·达利,意大利
12381,1438013,徐秋影案件,1958,6.9,悬疑/犯罪/,于彦夫,丛深/李赤,沈冰凝/张圆/浦克/李亚林/王春英,中国大陆
12382,1305750,马蒂事件,1972,7.0,剧情/悬疑/传记/历史/犯罪/,弗朗西斯科·罗西,托尼诺·格拉/Tito Di Stefano,吉安·玛丽亚·沃隆特/LuigiSquarzina/GianfrancoOmbuen/埃达·费德罗娜奥,意大利
12383,2146086,情欲陷阱,2003,7.0,剧情/悬疑/惊悚/,Igor Zaritzky,Annett Renneberg/Simon Boer/Tomek Piotrowski,AnnettRenneberg/SimonBoer/TomekPiotrowski,德国
12384,1860428,闭上你的双眼,2002,7.0,悬疑/惊悚/恐怖/犯罪/,Nick Willing,Madison Smartt Bell/Nick Willing,ShirleyHenderson/GoranVisnjic,英国
12385,1304780,沉静的美国人,2002,6.9,剧情/爱情/悬疑/,菲利普·诺伊斯,格雷厄姆·格林/克里斯托弗·汉普顿/罗伯特·申坎,迈克尔·凯恩/布兰登·费舍/杜氏海燕/拉德·舍博德兹加/马志,英国/德国/美国/越南/澳大利亚/法国
12386,1302500,盖棺了结,1981,6.9,悬疑/惊悚/恐怖/,Gary Sherman,Alex Stern/Chelsea Quinn Yarbro/丹·欧班农,詹姆斯·法伦蒂洛/梅乐蒂·安德森/杰克·艾伯森/DennisRedfield/NancyLocke,美国
12387,26733238,福田和子 整容逃亡15年,2016,6.9,剧情/悬疑/,藤岡浩二郎,大下英治（原作）/山浦雅大,寺岛忍/松冈茉优/安田显/泷藤贤一/木村绿子,日本
12388,1295633,9413,1998,6.9,动作/悬疑/犯罪/,吴镇宇,邵丽琼,吴镇宇/伍咏薇/李蕙敏/毛俊辉/何启南,香港
12389,1296546,终极速度,1994,6.9,动作/悬疑/惊悚/,德兰·萨拉菲安,大卫·杜西,NastassjaKinski/CharlieSheen,美国/加拿大
12390,1293244,消失的地平线,1937,6.9,剧情/悬疑/奇幻/冒险/,弗兰克·卡普拉,罗伯特·里斯金,罗纳德·考尔曼/简·维亚特/爱德华·艾沃瑞特·霍顿/约翰·霍华德,美国
12391,1296497,陌生人,1946,6.9,剧情/悬疑/惊悚/犯罪/黑色电影/,奥逊·威尔斯,安东尼·维勒/德克拉·邓宁/维克托·特里瓦斯/约翰·休斯顿/奥逊·威尔斯,奥逊·威尔斯/爱德华·罗宾逊/洛丽泰·扬/菲利普·梅里韦尔/理查德·朗,美国
12392,2049823,漂亮的女俘,1983,6.9,剧情/悬疑/恐怖/奇幻/,阿兰·罗布-格里耶,阿兰·罗布-格里耶,丹尼尔·梅斯吉什/加布丽·拉佐/谢丽埃勒·克莱尔,法国
12393,1298781,蓝色大丽花,1946,6.9,悬疑/犯罪/黑色电影/,乔治·马歇尔,雷蒙德·钱德勒,艾伦·拉德/维罗妮卡·莱克/威廉·本迪克斯/霍华德·达·席尔瓦/多利斯·道灵,美国
12394,5345421,血溅画屏,1986,6.9,剧情/悬疑/犯罪/武侠/古装/,张其昌,邵丘成/张其昌,孙重亮/温谦/王荣军/徐维/张九妹,中国大陆
12395,1578552,皇帝不在的八月,1978,6.9,剧情/悬疑/战争/,山本萨夫,山田信夫,三国连太郎/山本圭/吉永小百合/渥美清,日本
12396,1945625,十字路口的夜晚,1932,6.9,剧情/悬疑/犯罪/,让·雷诺阿,乔治·西默农/让·雷诺阿,皮埃尔·雷诺阿/GeorgesTérof,法国
12397,6731992,无知无觉,2012,6.8,剧情/悬疑/惊悚/,胡安·卡洛斯·梅迪纳,胡安·卡洛斯·梅迪纳/路易索·贝尔德霍,亚历克斯·布伦德缪尔/托马斯·勒马尔奎斯/IliasStothart/MotHarrisDunlopStothart/德雷克·德·林特,法国/西班牙/葡萄牙
12398,1300729,蛇蝎情人,1993,6.8,剧情/悬疑/惊悚/,尼古拉斯·卡赞,尼古拉斯·卡赞,詹姆斯·斯派德/梅晨·阿米克,美国
12399,20418685,笼中女人,2013,6.8,悬疑/惊悚/犯罪/,Mikkel Nørgaard,尤西·阿德勒-奥尔森/尼科莱·阿尔赛,尼古拉·雷·卡斯/法瑞斯·法瑞斯,丹麦/德国/瑞典
12400,1949327,零时刻,2007,6.8,喜剧/悬疑/,帕斯卡尔·托马斯,François Caviglioli/阿加莎·克里斯蒂,梅尔维尔·珀波/弗朗索瓦·莫雷尔/达尼埃尔·达里约,法国
12401,1764764,降灵,2000,6.8,悬疑/恐怖/,黑泽清,大石哲也/黑泽清,役所广司/风吹淳/草剪刚/石田光/古关安广,日本
12402,1300249,混世魔王,1944,6.8,剧情/悬疑/犯罪/黑色电影/,让·尼古拉斯科,埃里克·安卜勒/弗兰克·格鲁伯,彼得·洛/西德尼·格林斯垂特/扎查瑞·斯考特,美国
12403,3721152,双重时间,2009,6.7,剧情/悬疑/惊悚/,Giuseppe Capotondi,Alessandro Fabbri/Ludovica Rampoldi,KseniyaRappoport/FilippoTimi,意大利
12404,22254890,幽暗山谷,2014,6.7,悬疑/西部/,Andreas Prochaska,Andreas Prochaska/马丁·安布罗希,萨姆·赖利/托比亚斯·莫雷蒂/HelmuthHäusler,奥地利/德国
12405,10827162,相棒シリーズ X DAY,2013,6.7,剧情/悬疑/,桥本一,樱井武晴,川原和久/田中圭/水谷丰/及川光博/木村佳乃,日本
12406,1439126,城堡,1997,6.7,剧情/悬疑/,迈克尔·哈内克,迈克尔·哈内克,乌尔里希·穆埃/苏珊娜·洛塔尔/弗朗克·吉林,德国/奥地利
12407,1302124,纸盒藏尸之公审,1993,6.7,悬疑/恐怖/,陈奥图,蔡婷婷/郑忠泰,任达华/叶童/董骠/陈启泰,香港
12408,1302985,食罪人,2003,6.7,动作/悬疑/惊悚/,Brian Helgeland/Craig Baumgarten,布莱恩·海尔格兰德,HeathLedger/MarkAddy/PeterWeller,美国/德国
12409,1464533,气泡,2005,6.7,剧情/悬疑/犯罪/,史蒂文·索德伯格,Coleman Hough,DebbieDoebereiner/DustinJamesAshley/OmarCowan/MistyWilkins/JoyceBrookhart,美国
12410,1293458,死亡中惊醒,2000,6.7,剧情/爱情/悬疑/惊悚/,基斯·戈登,罗伯特·狄龙,比利·克鲁德普/詹妮弗·康纳利/莫莉·帕克,美国
